customer_id,age,gender,city,tenure_months,avg_order_value,total_orders,last_purchase_days_ago,support_tickets,subscription_type,churn
198657,48,Female,Delhi,55,6938,425,43,37,Gold,0
198658,56,Female,Chennai,76,9781,79,10,11,Basic,0
198659,48,Male,Pune,31,3264,154,66,7,Basic,0
198660,50,Male,Delhi,16,5089,84,435,20,Basic,0
198661,29,Male,Mumbai,118,8183,372,489,35,Platinum,0
198662,42,Female,Chennai,80,6391,419,566,16,Basic,0
198663,40,Male,Delhi,58,1112,377,442,32,Silver,0
198664,60,Male,Mumbai,108,1773,99,571,26,Basic,0
198665,65,Male,Mumbai,107,7680,278,325,29,Silver,1
198666,45,Female,Kolkata,22,949,73,257,38,Basic,0
198667,50,Female,Delhi,31,491,12,453,1,Gold,1
198668,55,Male,Mumbai,24,579,451,569,6,Silver,1
198669,43,Male,Mumbai,52,9296,420,478,7,Platinum,1
198670,41,Male,Hyderabad,81,229,62,298,42,Basic,1
198671,22,Male,Chennai,88,4270,198,667,6,Silver,0
198672,61,Female,Delhi,74,8384,338,672,5,Basic,0
198673,34,Male,Mumbai,103,2449,108,414,15,Basic,0
198674,62,Male,Mumbai,60,687,344,41,17,Basic,1
198675,54,Female,Pune,11,8844,237,378,44,Silver,1
198676,32,Male,Pune,78,3551,407,120,45,Silver,0
198677,19,Male,Bangalore,12,4929,289,338,41,Silver,1
198678,51,Male,Pune,116,9519,299,597,32,Gold,0
198679,37,Female,Hyderabad,42,892,85,12,45,Basic,0
198680,47,Female,Mumbai,31,5414,149,298,26,Silver,0
198681,33,Female,Chennai,55,4247,279,274,28,Gold,1
198682,61,Male,Kolkata,117,990,494,451,34,Silver,0
198683,21,Female,Pune,49,2541,93,204,34,Gold,0
198684,48,Female,Mumbai,21,9242,119,450,32,Basic,1
198685,43,Female,Kolkata,71,3601,317,116,34,Silver,0
198686,58,Female,Delhi,106,1355,335,721,43,Silver,1
198687,29,Male,Chennai,84,8617,70,536,1,Silver,0
198688,19,Male,Mumbai,65,8042,127,633,46,Silver,0
198689,25,Female,Pune,57,2682,438,300,16,Gold,0
198690,31,Female,Kolkata,57,5313,469,107,16,Basic,0
198691,41,Male,Chennai,101,1354,88,117,34,Silver,0
198692,60,Male,Mumbai,22,5089,51,404,1,Silver,0
198693,57,Female,Chennai,24,364,164,378,0,Platinum,0
198694,58,Female,Kolkata,110,251,8,452,22,Silver,0
198695,42,Female,Hyderabad,21,7350,80,227,27,Gold,0
198696,24,Female,Chennai,28,9413,365,248,22,Platinum,0
198697,49,Female,Bangalore,15,7544,467,138,9,Platinum,0
198698,40,Female,Delhi,15,4477,105,111,26,Gold,1
198699,63,Female,Pune,54,5351,494,51,35,Silver,1
198700,56,Male,Pune,13,3844,320,429,45,Basic,1
198701,43,Male,Kolkata,102,2992,429,19,42,Gold,1
198702,59,Male,Delhi,73,3565,377,237,4,Gold,0
198703,24,Male,Chennai,18,2179,344,204,33,Silver,0
198704,64,Male,Hyderabad,80,1963,293,719,21,Basic,0
198705,67,Male,Bangalore,56,9983,100,107,26,Basic,1
198706,62,Female,Kolkata,72,1909,121,682,5,Silver,0
198707,21,Female,Chennai,52,816,84,211,0,Basic,0
198708,61,Female,Chennai,42,4750,475,42,37,Basic,0
198709,42,Male,Bangalore,111,4551,89,200,40,Basic,1
198710,69,Female,Chennai,2,8258,110,166,30,Gold,1
198711,35,Male,Kolkata,59,4904,34,577,6,Basic,0
198712,24,Male,Kolkata,3,3482,156,571,2,Basic,1
198713,39,Male,Chennai,72,478,118,562,29,Basic,0
198714,21,Male,Chennai,12,2049,28,242,13,Gold,0
198715,46,Female,Delhi,27,4751,3,332,12,Silver,1
198716,41,Male,Mumbai,23,5853,175,598,42,Basic,1
198717,57,Male,Chennai,44,2685,183,483,6,Basic,0
198718,69,Male,Mumbai,47,1593,477,202,42,Silver,0
198719,67,Female,Hyderabad,15,1625,307,288,7,Basic,0
198720,55,Male,Delhi,102,4155,109,671,45,Basic,1
198721,58,Female,Delhi,5,8253,128,2,16,Platinum,0
198722,29,Male,Mumbai,93,274,26,534,24,Silver,0
198723,26,Female,Pune,85,5067,29,645,12,Silver,0
198724,32,Male,Kolkata,41,1211,389,149,27,Gold,1
198725,30,Male,Mumbai,30,1087,19,43,29,Basic,1
198726,47,Male,Kolkata,119,2735,30,17,30,Basic,0
198727,52,Female,Kolkata,40,5522,124,238,43,Gold,0
198728,52,Male,Bangalore,82,5194,42,44,10,Gold,0
198729,43,Female,Mumbai,105,6706,92,188,36,Basic,0
198730,36,Female,Delhi,82,1770,402,161,45,Basic,1
198731,38,Female,Hyderabad,53,5848,293,160,25,Gold,1
198732,38,Male,Kolkata,19,843,261,532,33,Basic,1
198733,30,Female,Mumbai,103,1958,253,493,35,Basic,1
198734,38,Male,Pune,84,5419,366,57,2,Gold,0
198735,41,Male,Pune,112,5233,110,225,16,Basic,0
198736,43,Female,Delhi,25,2402,307,571,34,Basic,0
198737,61,Female,Chennai,44,4170,206,262,3,Basic,0
198738,48,Female,Pune,99,7575,111,267,16,Basic,1
198739,47,Female,Mumbai,57,6669,316,639,21,Basic,1
198740,41,Male,Hyderabad,58,1861,4,3,39,Gold,1
198741,49,Female,Pune,117,1507,137,492,36,Silver,0
198742,47,Male,Chennai,3,5073,89,119,11,Basic,0
198743,43,Female,Hyderabad,38,3121,464,57,10,Basic,1
198744,55,Male,Delhi,6,8961,92,19,37,Gold,0
198745,35,Male,Kolkata,3,2686,296,5,37,Silver,0
198746,58,Female,Mumbai,54,8045,443,323,43,Basic,1
198747,66,Male,Hyderabad,102,5524,154,428,9,Basic,0
198748,29,Male,Chennai,40,5823,261,660,26,Platinum,1
198749,38,Female,Delhi,29,8074,56,644,16,Basic,0
198750,40,Female,Bangalore,74,830,383,73,6,Silver,0
198751,45,Male,Mumbai,47,3543,167,542,2,Silver,0
198752,34,Male,Bangalore,43,7729,402,234,13,Silver,0
198753,32,Female,Delhi,11,1855,113,504,41,Silver,0
198754,40,Female,Hyderabad,50,7759,220,392,18,Basic,1
198755,51,Male,Mumbai,76,4477,24,355,28,Basic,0
198756,45,Female,Mumbai,71,2524,368,325,2,Basic,0
198757,21,Female,Chennai,106,9602,373,640,21,Basic,0
198758,58,Male,Bangalore,55,1832,330,639,24,Silver,0
198759,29,Male,Mumbai,99,764,189,253,34,Basic,0
198760,19,Female,Mumbai,52,9383,167,131,13,Platinum,1
198761,42,Female,Chennai,93,7183,40,648,28,Gold,1
198762,41,Male,Chennai,49,3649,320,687,35,Silver,1
198763,48,Female,Hyderabad,110,8655,471,192,29,Silver,0
198764,21,Male,Delhi,83,4522,446,119,37,Gold,1
198765,61,Female,Mumbai,88,1885,223,208,20,Silver,0
198766,51,Female,Bangalore,70,2002,39,43,7,Basic,0
198767,23,Female,Bangalore,55,4970,125,384,4,Basic,0
198768,48,Female,Chennai,101,5897,47,529,4,Basic,0
198769,56,Male,Hyderabad,38,8991,381,125,2,Platinum,0
198770,67,Male,Chennai,53,7046,495,597,24,Basic,1
198771,41,Male,Kolkata,73,1146,488,706,46,Gold,0
198772,42,Male,Mumbai,38,1490,130,507,0,Basic,1
198773,22,Male,Mumbai,70,5313,157,555,48,Basic,1
198774,27,Female,Hyderabad,99,3729,490,78,6,Basic,0
198775,35,Female,Mumbai,2,2252,325,438,30,Basic,1
198776,46,Male,Bangalore,76,3499,381,311,30,Basic,0
198777,28,Female,Mumbai,45,9534,495,647,10,Platinum,0
198778,66,Male,Kolkata,10,421,144,558,30,Silver,1
198779,47,Female,Delhi,89,5712,372,336,22,Basic,0
198780,60,Male,Bangalore,25,5930,377,555,11,Basic,0
198781,22,Female,Mumbai,108,1735,2,108,13,Basic,0
198782,23,Female,Mumbai,83,8275,300,150,6,Gold,0
198783,31,Female,Hyderabad,29,2419,277,637,33,Basic,0
198784,33,Male,Delhi,107,9580,499,300,11,Basic,0
198785,31,Female,Hyderabad,69,203,476,5,29,Basic,1
198786,50,Female,Pune,106,670,338,198,1,Basic,0
198787,54,Male,Bangalore,82,5164,315,360,16,Silver,0
198788,22,Female,Kolkata,57,3607,425,632,46,Basic,1
198789,57,Female,Hyderabad,73,4568,304,582,3,Basic,0
198790,31,Male,Pune,55,1460,86,685,40,Gold,1
198791,57,Male,Chennai,53,1446,107,607,49,Basic,1
198792,26,Female,Hyderabad,102,7991,176,486,8,Silver,0
198793,44,Female,Hyderabad,16,5866,16,673,23,Basic,0
198794,69,Female,Hyderabad,104,592,82,149,0,Silver,0
198795,20,Female,Mumbai,70,8974,87,223,25,Basic,0
198796,27,Male,Pune,94,9428,464,380,25,Silver,1
198797,65,Male,Chennai,113,9978,298,440,6,Silver,0
198798,28,Female,Kolkata,51,6768,355,393,4,Silver,0
198799,51,Female,Bangalore,30,1175,72,85,8,Basic,0
198800,18,Male,Pune,101,9787,484,396,21,Basic,1
198801,27,Male,Kolkata,61,1028,364,478,5,Basic,0
198802,23,Female,Kolkata,105,9014,445,314,14,Silver,0
198803,25,Female,Mumbai,100,5854,297,268,7,Silver,1
198804,48,Female,Mumbai,65,9553,414,417,15,Silver,1
198805,23,Male,Mumbai,113,9164,58,324,28,Silver,0
198806,48,Male,Kolkata,92,2504,134,89,29,Gold,1
198807,51,Female,Hyderabad,27,1040,13,35,7,Gold,0
198808,57,Male,Pune,42,1474,409,581,42,Silver,1
198809,46,Female,Chennai,80,4970,55,101,15,Silver,0
198810,20,Female,Kolkata,58,2294,409,529,40,Basic,1
198811,39,Male,Bangalore,60,2596,171,281,27,Silver,0
198812,29,Male,Mumbai,105,6849,121,92,49,Silver,0
198813,55,Male,Kolkata,23,2407,308,11,24,Platinum,0
198814,36,Male,Kolkata,35,4521,143,564,29,Silver,1
198815,24,Female,Chennai,6,4515,290,46,45,Silver,1
198816,40,Female,Pune,36,6981,57,70,21,Gold,1
198817,30,Male,Bangalore,62,7140,86,317,45,Silver,0
198818,21,Female,Kolkata,4,8896,291,663,12,Basic,1
198819,38,Female,Kolkata,50,1337,87,647,9,Basic,0
198820,31,Male,Hyderabad,112,7893,176,510,24,Silver,1
198821,53,Female,Hyderabad,112,7808,137,164,44,Basic,1
198822,67,Male,Mumbai,10,6583,404,559,41,Silver,1
198823,24,Female,Hyderabad,111,1198,105,497,18,Basic,1
198824,30,Male,Bangalore,70,1110,336,145,43,Basic,0
198825,52,Female,Chennai,111,4301,361,587,18,Silver,0
198826,66,Male,Pune,50,9680,336,723,26,Platinum,1
198827,50,Female,Pune,3,6352,149,587,18,Platinum,1
198828,28,Male,Mumbai,117,1537,229,335,25,Silver,1
198829,68,Male,Kolkata,10,7917,294,519,28,Silver,0
198830,56,Male,Pune,83,3146,25,264,16,Silver,0
198831,42,Female,Chennai,98,978,297,248,11,Platinum,0
198832,63,Male,Kolkata,83,3462,293,418,18,Silver,1
198833,56,Male,Delhi,76,2858,243,584,42,Platinum,1
198834,41,Female,Delhi,45,6036,457,67,49,Gold,1
198835,39,Female,Mumbai,56,9908,135,430,9,Basic,1
198836,60,Male,Kolkata,102,2750,81,695,45,Platinum,1
198837,68,Female,Hyderabad,47,5102,494,335,32,Silver,0
198838,65,Female,Bangalore,92,2471,430,107,27,Silver,0
198839,66,Male,Pune,104,3352,352,252,1,Silver,0
198840,63,Male,Delhi,72,5739,482,479,7,Basic,0
198841,39,Female,Mumbai,48,2446,375,294,43,Platinum,0
198842,32,Female,Chennai,57,1416,1,302,12,Platinum,0
198843,35,Female,Mumbai,40,7309,202,475,35,Gold,0
198844,61,Female,Pune,7,9268,384,215,23,Silver,0
198845,62,Female,Hyderabad,44,9824,110,539,14,Basic,0
198846,49,Female,Pune,79,9549,106,141,27,Silver,1
198847,53,Female,Mumbai,5,6879,202,338,42,Platinum,1
198848,27,Female,Delhi,13,2301,50,640,49,Gold,1
198849,26,Female,Pune,95,5873,389,456,18,Basic,1
198850,61,Male,Hyderabad,62,501,106,480,17,Basic,0
198851,42,Male,Kolkata,12,2077,182,32,3,Basic,0
198852,21,Male,Pune,39,5790,129,708,4,Basic,0
198853,55,Male,Bangalore,64,6849,411,47,44,Basic,0
198854,63,Female,Delhi,18,6453,181,728,47,Gold,0
198855,53,Female,Hyderabad,102,2779,348,483,45,Silver,1
198856,59,Male,Mumbai,20,9049,45,131,1,Silver,0
198857,54,Male,Mumbai,53,3825,490,689,11,Basic,0
198858,56,Female,Mumbai,33,2869,94,176,32,Silver,0
198859,24,Female,Kolkata,102,2683,428,271,32,Silver,0
198860,59,Male,Pune,14,7383,150,217,24,Silver,0
198861,43,Male,Chennai,85,2143,64,122,25,Basic,0
198862,37,Male,Pune,45,3205,5,467,21,Silver,1
198863,62,Male,Pune,106,2146,244,93,4,Gold,0
198864,64,Male,Bangalore,87,6375,452,59,14,Basic,0
198865,38,Male,Pune,42,5759,79,263,6,Silver,0
198866,22,Female,Chennai,58,1423,413,586,29,Basic,0
198867,47,Female,Bangalore,113,1073,404,344,43,Platinum,1
198868,65,Female,Mumbai,55,8466,395,103,6,Gold,0
198869,55,Male,Chennai,102,2346,142,691,4,Silver,0
198870,53,Male,Delhi,33,5166,409,449,17,Platinum,1
198871,55,Female,Delhi,57,6362,392,674,5,Platinum,1
198872,40,Male,Bangalore,6,2806,59,273,5,Basic,0
198873,40,Female,Mumbai,76,9323,267,530,5,Platinum,1
198874,65,Male,Bangalore,67,4600,363,86,0,Silver,0
198875,68,Female,Hyderabad,73,9207,193,467,34,Basic,1
198876,23,Female,Chennai,38,6873,30,434,30,Silver,1
198877,60,Female,Hyderabad,51,751,415,133,18,Gold,0
198878,63,Male,Bangalore,37,3737,372,156,3,Silver,1
198879,40,Male,Pune,16,5656,59,150,19,Basic,0
198880,32,Male,Bangalore,82,8256,183,549,14,Basic,0
198881,18,Female,Kolkata,88,6992,80,726,37,Gold,1
198882,53,Female,Hyderabad,59,9949,264,85,14,Basic,1
198883,56,Male,Pune,106,4653,280,587,1,Basic,1
198884,45,Female,Delhi,66,5948,467,426,1,Basic,0
198885,27,Male,Bangalore,22,7318,324,701,35,Silver,1
198886,50,Male,Pune,86,8245,177,399,3,Gold,1
198887,63,Male,Hyderabad,62,6407,112,436,1,Basic,0
198888,41,Male,Bangalore,35,7452,353,537,5,Silver,0
198889,23,Female,Delhi,22,6071,373,507,12,Basic,1
198890,31,Female,Pune,115,8740,64,385,49,Platinum,0
198891,49,Female,Hyderabad,12,8657,346,483,5,Silver,0
198892,36,Female,Chennai,107,4075,260,444,1,Silver,0
198893,23,Male,Hyderabad,30,1318,271,122,48,Gold,1
198894,37,Male,Chennai,82,3361,399,458,39,Basic,1
198895,42,Male,Pune,88,8038,231,521,44,Gold,0
198896,37,Male,Pune,109,1427,366,413,40,Gold,0
198897,55,Male,Bangalore,13,7817,2,259,46,Silver,0
198898,28,Female,Mumbai,41,9431,333,319,1,Silver,1
198899,49,Male,Bangalore,99,3818,155,187,49,Gold,0
198900,46,Female,Delhi,4,7675,497,669,40,Basic,1
198901,47,Female,Delhi,53,6007,140,74,29,Silver,1
198902,46,Male,Chennai,23,6370,472,569,9,Silver,0
198903,39,Female,Mumbai,47,4910,108,642,42,Basic,1
198904,28,Female,Delhi,77,250,293,541,19,Gold,1
198905,66,Male,Mumbai,72,8670,257,339,29,Basic,0
198906,37,Male,Hyderabad,69,1155,402,182,46,Silver,0
198907,58,Female,Chennai,2,7517,383,11,20,Silver,0
198908,31,Male,Kolkata,45,7051,361,208,48,Platinum,0
198909,44,Male,Pune,54,2292,244,654,29,Platinum,0
198910,55,Male,Kolkata,105,8971,55,67,29,Basic,1
198911,21,Male,Bangalore,43,7248,119,104,15,Gold,0
198912,24,Male,Mumbai,113,7673,237,634,45,Basic,1
198913,47,Male,Chennai,93,2175,26,609,49,Gold,1
198914,27,Male,Pune,76,335,180,454,36,Silver,0
198915,24,Female,Bangalore,37,9945,345,564,16,Silver,1
198916,22,Female,Hyderabad,27,4210,78,275,28,Basic,0
198917,21,Male,Kolkata,109,351,72,278,43,Basic,0
198918,64,Male,Mumbai,60,9053,369,103,14,Silver,0
198919,53,Female,Bangalore,7,465,499,13,1,Basic,0
198920,32,Male,Mumbai,10,9107,117,698,42,Gold,1
198921,56,Male,Chennai,12,3231,257,7,0,Basic,0
198922,55,Female,Pune,43,913,101,233,38,Gold,0
198923,53,Female,Pune,93,977,229,707,14,Silver,0
198924,68,Male,Mumbai,69,9342,86,439,6,Silver,0
198925,19,Male,Pune,62,8268,270,353,28,Basic,1
198926,32,Male,Pune,93,2921,248,34,43,Basic,0
198927,37,Male,Chennai,85,2964,323,565,15,Basic,0
198928,51,Female,Bangalore,44,743,457,448,15,Basic,1
198929,30,Female,Chennai,99,7092,209,137,1,Silver,1
198930,42,Female,Mumbai,13,3613,279,454,12,Basic,0
198931,31,Male,Mumbai,16,8900,208,692,25,Basic,0
198932,58,Male,Kolkata,26,4376,233,76,30,Basic,0
198933,65,Male,Bangalore,4,3070,444,137,47,Basic,0
198934,26,Female,Delhi,9,600,146,603,30,Basic,0
198935,66,Female,Mumbai,22,1671,475,470,15,Gold,1
198936,52,Male,Delhi,97,817,354,715,31,Basic,1
198937,39,Male,Kolkata,3,1640,333,585,22,Gold,0
198938,22,Female,Bangalore,107,8610,408,640,37,Basic,1
198939,61,Female,Mumbai,22,7267,37,313,13,Basic,0
198940,54,Male,Hyderabad,19,5509,484,473,21,Platinum,1
198941,31,Female,Mumbai,87,7106,355,339,29,Gold,1
198942,34,Female,Delhi,42,5651,231,292,17,Platinum,0
198943,22,Male,Mumbai,8,1408,321,299,48,Platinum,1
198944,30,Female,Bangalore,70,5772,227,501,45,Basic,1
198945,64,Male,Delhi,46,6813,70,270,33,Basic,0
198946,48,Male,Pune,68,5572,363,479,27,Basic,0
198947,66,Male,Kolkata,8,608,444,337,22,Basic,0
198948,27,Female,Hyderabad,61,6016,397,702,8,Silver,0
198949,65,Female,Hyderabad,4,4322,308,636,33,Basic,0
198950,40,Male,Hyderabad,19,7539,68,346,6,Silver,1
198951,46,Male,Kolkata,4,4664,311,666,30,Silver,0
198952,33,Female,Mumbai,44,7123,267,562,25,Silver,0
198953,34,Female,Bangalore,52,7876,388,44,33,Gold,0
198954,24,Male,Delhi,57,2023,141,244,13,Platinum,0
198955,60,Female,Mumbai,1,4899,412,159,35,Platinum,0
198956,31,Female,Bangalore,88,3136,480,169,49,Silver,1
198957,61,Female,Delhi,24,1146,212,496,20,Basic,0
198958,26,Male,Bangalore,119,3087,171,212,15,Platinum,0
198959,24,Male,Hyderabad,14,8827,69,487,10,Basic,1
198960,31,Male,Chennai,63,1661,335,234,36,Gold,0
198961,33,Female,Chennai,102,553,160,532,16,Silver,0
198962,27,Male,Delhi,23,2082,313,454,45,Silver,0
198963,22,Male,Bangalore,11,1523,130,387,8,Silver,1
198964,68,Female,Chennai,42,5279,290,458,32,Basic,0
198965,24,Female,Mumbai,68,5898,56,103,43,Silver,1
198966,39,Female,Chennai,46,4905,337,387,0,Gold,0
198967,41,Female,Mumbai,37,7876,479,700,40,Platinum,1
198968,57,Female,Hyderabad,12,9669,161,508,45,Silver,1
198969,59,Male,Mumbai,51,9742,155,101,7,Basic,0
198970,39,Male,Hyderabad,84,905,316,450,46,Silver,1
198971,52,Male,Chennai,50,1923,307,452,31,Gold,0
198972,63,Male,Delhi,109,2313,325,116,27,Basic,0
198973,69,Female,Chennai,1,1883,57,585,0,Gold,1
198974,20,Male,Delhi,102,710,290,53,9,Gold,0
198975,64,Female,Mumbai,98,2980,466,646,17,Basic,1
198976,59,Male,Bangalore,103,7280,125,38,24,Basic,0
198977,24,Female,Kolkata,42,7519,498,515,16,Basic,0
198978,36,Male,Hyderabad,103,5979,324,61,49,Basic,1
198979,59,Male,Kolkata,37,6020,322,424,34,Basic,1
198980,63,Female,Delhi,110,830,201,556,12,Basic,1
198981,25,Male,Chennai,105,1101,51,715,32,Silver,0
198982,40,Female,Mumbai,30,3983,344,180,35,Basic,1
198983,37,Female,Chennai,24,9029,85,354,18,Gold,1
198984,50,Female,Kolkata,102,7378,244,286,19,Basic,0
198985,23,Female,Pune,68,3892,211,106,43,Gold,0
198986,32,Male,Hyderabad,99,922,401,267,27,Silver,0
198987,22,Male,Pune,25,5696,362,584,11,Basic,0
198988,31,Female,Pune,88,6350,49,27,0,Basic,0
198989,26,Male,Hyderabad,82,1559,376,409,23,Gold,0
198990,43,Male,Mumbai,93,9658,351,283,19,Silver,0
198991,49,Female,Chennai,24,1480,343,46,45,Gold,1
198992,48,Female,Mumbai,81,2407,66,354,7,Silver,0
198993,23,Male,Kolkata,36,4310,289,458,10,Platinum,0
198994,18,Male,Mumbai,88,9826,204,405,47,Basic,1
198995,36,Female,Delhi,100,8212,346,118,8,Gold,0
198996,32,Female,Bangalore,59,7914,322,124,31,Gold,1
198997,51,Male,Chennai,90,4110,64,366,33,Silver,1
198998,36,Female,Chennai,119,2223,206,194,30,Basic,0
198999,66,Female,Chennai,34,8952,143,465,34,Basic,1
199000,28,Female,Kolkata,36,2021,78,46,46,Basic,0
199001,35,Male,Mumbai,40,2922,62,606,49,Silver,1
199002,41,Female,Mumbai,71,507,118,405,29,Silver,1
199003,63,Male,Pune,9,8913,227,237,45,Basic,1
199004,68,Female,Hyderabad,41,3276,145,726,5,Basic,1
199005,26,Male,Pune,68,1622,122,539,1,Gold,1
199006,28,Male,Chennai,43,4391,354,54,40,Silver,0
199007,60,Male,Chennai,20,3672,301,421,32,Basic,1
199008,21,Female,Hyderabad,61,2071,119,465,22,Silver,0
199009,35,Male,Pune,78,3912,427,636,43,Basic,1
199010,61,Male,Hyderabad,103,2982,206,80,22,Silver,0
199011,40,Female,Pune,97,6617,376,504,4,Platinum,1
199012,58,Male,Hyderabad,73,7511,331,463,30,Silver,0
199013,54,Female,Kolkata,87,6964,426,402,36,Silver,1
199014,18,Male,Pune,25,2846,247,568,0,Silver,1
199015,42,Female,Chennai,119,2392,250,310,1,Platinum,0
199016,26,Female,Mumbai,101,4930,100,298,19,Basic,0
199017,56,Female,Mumbai,95,776,122,213,0,Basic,0
199018,18,Female,Kolkata,19,2974,159,237,17,Basic,0
199019,69,Male,Delhi,34,706,131,724,44,Platinum,1
199020,34,Male,Pune,17,5803,424,409,25,Platinum,0
199021,20,Male,Mumbai,64,3294,83,178,19,Gold,0
199022,40,Female,Chennai,38,2167,116,234,31,Basic,0
199023,18,Female,Chennai,70,7479,319,145,37,Gold,0
199024,41,Male,Delhi,41,5501,52,173,31,Gold,1
199025,30,Male,Hyderabad,22,1009,98,464,25,Gold,0
199026,37,Male,Bangalore,66,2483,351,1,17,Basic,0
199027,37,Male,Kolkata,31,2525,415,693,8,Silver,0
199028,29,Female,Mumbai,110,4245,179,107,39,Silver,0
199029,34,Female,Chennai,99,1208,158,658,49,Silver,0
199030,38,Male,Bangalore,108,619,29,364,44,Basic,0
199031,57,Male,Mumbai,29,9945,141,547,33,Basic,1
199032,41,Female,Delhi,84,7609,58,487,7,Basic,0
199033,47,Female,Pune,31,9702,420,95,35,Platinum,0
199034,40,Female,Pune,24,2526,371,173,3,Silver,0
199035,40,Male,Chennai,69,9586,350,394,34,Platinum,0
199036,64,Female,Chennai,54,9369,379,395,39,Basic,0
199037,34,Male,Hyderabad,96,3899,468,219,0,Gold,0
199038,19,Female,Hyderabad,98,4298,365,191,15,Basic,0
199039,59,Female,Bangalore,18,630,425,711,10,Basic,1
199040,41,Male,Kolkata,67,7460,376,281,11,Basic,0
199041,50,Male,Bangalore,17,2126,429,1,25,Basic,1
199042,62,Female,Bangalore,110,1614,484,71,27,Basic,1
199043,61,Male,Pune,68,4360,79,414,30,Silver,0
199044,32,Female,Mumbai,62,7298,42,265,48,Basic,0
199045,49,Female,Bangalore,58,2212,115,671,2,Basic,1
199046,59,Male,Kolkata,11,6740,222,622,16,Silver,0
199047,51,Male,Kolkata,7,3872,72,564,26,Basic,1
199048,39,Male,Pune,55,9825,205,652,41,Silver,1
199049,48,Female,Bangalore,46,6467,223,29,9,Gold,0
199050,32,Male,Mumbai,29,7344,219,62,5,Silver,0
199051,37,Female,Delhi,41,9580,454,522,29,Basic,1
199052,59,Male,Mumbai,29,8083,352,95,8,Basic,0
199053,40,Female,Bangalore,50,613,444,441,38,Basic,0
199054,48,Male,Delhi,31,5117,153,622,29,Gold,0
199055,19,Female,Mumbai,72,7010,189,384,5,Gold,0
199056,30,Female,Pune,6,7741,198,550,34,Basic,0
199057,59,Male,Mumbai,25,3117,363,417,21,Silver,1
199058,49,Male,Hyderabad,9,9235,180,662,29,Basic,0
199059,66,Male,Kolkata,108,622,483,715,26,Basic,1
199060,33,Female,Bangalore,95,6231,267,667,33,Basic,0
199061,32,Female,Bangalore,10,4398,109,712,34,Silver,0
199062,42,Male,Delhi,115,529,75,208,46,Basic,0
199063,29,Female,Chennai,116,2211,60,310,37,Basic,1
199064,45,Male,Kolkata,99,7984,224,540,35,Basic,0
199065,58,Male,Delhi,52,6779,277,24,5,Basic,0
199066,29,Male,Chennai,60,7764,493,457,7,Silver,0
199067,38,Female,Hyderabad,101,5636,389,366,13,Silver,0
199068,29,Female,Delhi,40,4937,265,145,36,Basic,0
199069,68,Female,Bangalore,101,8369,89,470,6,Gold,0
199070,66,Female,Chennai,92,4136,120,378,24,Gold,1
199071,33,Male,Bangalore,94,9903,370,195,46,Silver,1
199072,27,Male,Hyderabad,9,7581,308,272,29,Basic,0
199073,27,Male,Kolkata,40,3201,409,492,41,Basic,1
199074,69,Female,Delhi,63,3435,317,685,14,Silver,0
199075,19,Male,Kolkata,20,7855,12,106,3,Silver,1
199076,44,Male,Pune,41,7438,22,495,2,Basic,1
199077,69,Female,Kolkata,93,8233,255,132,7,Basic,0
199078,47,Female,Bangalore,39,4924,327,689,42,Gold,0
199079,50,Male,Chennai,112,1794,362,516,31,Basic,0
199080,33,Male,Delhi,27,5714,202,723,34,Basic,1
199081,27,Male,Delhi,27,7205,220,400,7,Basic,1
199082,32,Female,Kolkata,30,7096,345,147,7,Basic,1
199083,43,Female,Pune,116,3855,209,204,2,Gold,0
199084,32,Male,Bangalore,83,2637,144,245,15,Basic,0
199085,23,Male,Kolkata,53,6821,416,155,42,Basic,1
199086,34,Male,Chennai,13,5098,133,663,2,Basic,1
199087,62,Female,Kolkata,23,7081,421,678,3,Silver,1
199088,18,Male,Pune,65,2973,283,631,37,Silver,0
199089,67,Male,Mumbai,13,2438,310,533,29,Gold,0
199090,40,Male,Bangalore,35,1297,399,623,45,Silver,1
199091,51,Male,Chennai,77,2449,412,197,32,Gold,1
199092,52,Female,Delhi,37,5840,355,209,26,Basic,1
199093,60,Male,Delhi,89,1832,176,333,19,Silver,1
199094,42,Male,Delhi,92,2719,337,259,5,Basic,0
199095,18,Male,Chennai,22,3139,476,445,11,Basic,1
199096,42,Female,Delhi,14,7986,419,183,38,Silver,0
199097,55,Male,Bangalore,29,5210,412,707,40,Silver,1
199098,33,Female,Chennai,18,624,296,643,38,Gold,1
199099,64,Female,Chennai,100,630,471,196,41,Basic,0
199100,58,Male,Delhi,115,4743,285,709,46,Basic,0
199101,29,Female,Pune,50,6608,158,20,40,Basic,1
199102,27,Female,Chennai,25,2624,480,345,2,Basic,0
199103,44,Female,Hyderabad,17,2480,114,206,29,Basic,0
199104,56,Male,Kolkata,76,1179,119,420,14,Silver,0
199105,59,Female,Mumbai,110,9816,408,360,23,Gold,0
199106,24,Male,Kolkata,76,2941,150,497,35,Basic,1
199107,23,Male,Chennai,43,2442,497,554,24,Platinum,1
199108,62,Female,Mumbai,65,4323,282,695,15,Platinum,0
199109,28,Male,Chennai,63,9823,375,313,8,Silver,0
199110,41,Female,Delhi,78,782,406,728,29,Basic,1
199111,57,Female,Chennai,22,3391,365,616,11,Basic,0
199112,42,Male,Delhi,83,3264,199,271,20,Basic,1
